0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,HTC
發表日期,約 2014 年 2 月
推出日期,約 2014 年 2 月
價格,"約 HK$2,298更新日期：2014-07-08"
網絡系統,800/900/1800/2100/2600 MHzHSDPA 850 / 900 / 2100/GSM 850 / 900 / 1800 / 1900
操作系統,Android
中央處理器,Snapdragon 400 四核 1.2 GHz
操作系統及版本,HTC Sense 6
機身顏色,白、灰
尺寸,143.1 x 70.5 x 9.6 mm
重量,144 gram
操控,輕觸式
電池種類,2040 mAh
可更換電池,不詳
通話時間,-
備用時間,-
RAM 容量,1 GB RAM
ROM 容量,8GB ROM
可擴充記憶,microsd
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.7 吋
螢幕類別,TFT
螢幕解像度,540 X 960
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,800 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,不支援
數碼變焦,-
視像鏡頭,200 萬像素
閃光燈,支援
相機功能,支援 HTC ZOE、Video Hight Light 功能
短片拍攝,MP4
短片解像度,1920 X 1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3/eAAC+/WMA/WAV
短片播放格式,MP4/H.263/H.264/WMV player
收音機,-
串流播放格式,支援
聲控功能,不支援支援
來電提示,-
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,Bluetooth V4.0 / A2DP
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 b/g/n
gps 功能,支援
電腦連線,usb 2.0
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
備註,雙咭雙待功能 (SIM 1 3G / SIM 2 2G)
