0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,HTC
發表日期,約 2013 年 4 月
推出日期,約 2013 年 4 月
網絡系統,LTE 850 1900 / HSDPA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
操作系統,Android
中央處理器,Qualcomm 8930AA 雙核 1.4GHz CPU
操作系統及版本,Android 4.1
機身顏色,黑、白、粉藍、橙紅色
尺寸,125.98 X 65 X 8.9 mm
重量,136 gram
操控,輕觸式
電池種類,2000mah
可更換電池,不詳
通話時間,-
備用時間,-
RAM 容量,1GB RAM / 16GB ROM
ROM 容量,-
可擴充記憶,-
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.3 吋
螢幕類別,TFT
螢幕解像度,1280 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,500 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,160 萬素
閃光燈,支援
相機功能,f/2.0 光圈
短片拍攝,-
短片解像度,1920 X 1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,".aac, .amr, .mp3, .wav, .wma"
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,不詳
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,Bluetooth 4.0 BLE
紅外線支援,不支援
流動數據,LTE、HSDPA、UMTS、EDGE、GPRS
wifi 功能,IEEE 802.11 a//b/g/n
gps 功能,GPS 、 GLONASS
電腦連線,usb 2.0
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不詳
參考網址,http://www.htc.com/us/smartphones/htc-first/#specs
