0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,HTC
發表日期,約 2011 年 9 月
推出日期,約 2011 年 9 月
價格,"約 HK$2,398更新日期：2011-09-03"
網絡系統,7.2Mbps HSDPA / GSM 850 / GSM 900 / GSM 1800 / GSM 1900 / HSPA/W
操作系統,Android
中央處理器,600MHz Qualcomm MSM7227
操作系統及版本,Android 2.3
機身顏色,銀色
尺寸,114.4 x 64.6 x 10.7 mm
重量,120 gram
操控,輕觸式、全 QWERTY 鍵盤
電池種類,鋰電池 (1250mAh)
可更換電池,不詳
通話時間,450 分鐘
備用時間,430 小時
RAM 容量,RAM: 512MB / ROM: 512MB
ROM 容量,-
可擴充記憶,microsd
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,2.6 吋
螢幕類別,TFT
螢幕解像度,480 x 320
螢幕備註,輕觸式
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,500 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,不支援
數碼變焦,-
視像鏡頭,VGA
閃光燈,支援
短片拍攝,3GP 格式
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"aac, .amr, .ogg, .mid, .mp3, .wav, .wma (Windows Media Audio 9)"
短片播放格式,"3gp, .3g2, .mp4, .wmv (Windows Media Video 9)"
收音機,不支援
聲控功能,不支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v3.0、A2DP
紅外線支援,不支援
流動數據,HSDAP、HSUPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,GPS、AGPS
電腦連線,USB 2.0
視頻輸出,不支援
