0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,HTC
發表日期,約 2015 年 2 月
推出日期,約 2015 年 2 月
網絡系統,"4G LTE：FDD: Bands 1,3, 5, 7, 8, 28 3G UMTS：850/900/2100 MHz GSM/GPRS/EDGE：850/900/1800/1900 MHz"
操作系統,Android
操作介面,HTC Sense 6.0
中央處理器,Snapdragon 410 四核 1.2 GHz CPU
圖像處理器,Adreno 306
操作系統及版本,Android 4.4.2
機身顏色,藍、白
尺寸,146.9 x 70.9 x 8.19 mm
重量,140 gram
操控,輕觸式
電池種類,2000 mAh
可更換電池,不支援
通話時間,最長 20.5 小時(2G)；最長 30 小時(3G)
備用時間,最長 800 小時(2G)；最長 761 小時(3G)
RAM 容量,1GB RAM
ROM 容量,16GB ROM
可擴充記憶,microsd
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5 吋
螢幕類別,IPS
螢幕解像度,1280 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,支援
短片拍攝,mp4
短片解像度,1920 X1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WMA、WAV
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v4.0
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,usb 2.0
視頻輸出,不支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
