0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,HTC
發表日期,約 2020 年 6 月
推出日期,約 2020 年 7 月
價格,"約 HK$2,299更新日期：2020-11-02"
網絡系統,"· 850/900/1800/1900 MHz 3G UMTS · 850/900/1900/2100 (B1/B2/B5/B8); HSDPA 42, HSUPA 5.76 4G LTE · FDD: Bands 1, 2, 3, 5, 7, 8, 20, 28 · TDD: Bands 38, 39, 40, 41 (2335-2655HMz)"
Sim 咭情況,4G + 4G雙待機
操作系統,Android
中央處理器,Snapdragon 665
操作系統及版本,Android 10
機身顏色,墨晶黑 、靚澈藍
尺寸,162 x 77 x 9.4 mm
重量,201 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不支援
通話時間,最長 22.1 小時
備用時間,最長 618 小時
RAM 容量,6GB
ROM 容量,128GB
可擴充記憶,micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.5 吋
螢幕類別,TFT
螢幕解像度,2340 x 1080
螢幕備註,19.5:9
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 4800 萬像素 像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,2500 萬像素
閃光燈,LED 閃光燈
相機功能,4800萬 + 800萬 + 200萬 + 200萬畫素 f/1.8光圈 + f/2.2光圈 + f/2.4光圈 + f/2.4光圈 四鏡頭 118˚廣角 微距 (25 - 100mm) 雙LED閃光燈 計時器最長10秒 臉部偵測 自動 HDR 即時人像美肌模式 4K 影片錄製 影像照片 (同時錄製並拍攝相片)
短片拍攝,MP4
短片解像度,4K (30fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 a/b/g/n/ac (2.4 與 5 GHz)
gps 功能,GLONASS、APGS、Galileo
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
