Post Title,Link,Date,Content
"Vivo X80 在台發表，定價 NT$27,990",https://chinese.engadget.com//vivo-x80-tw-101652118.html,2022-05-26,"['台灣版的 X80 搭載了 6.78 吋的 FHD+（2,400 x 1,080）AMOLED 螢幕，以及 12GB RAM、256 GB 儲存空間和 4,500mAh 電池。其後置主鏡頭為 50MP，再加上 12MP 的人像鏡及 12MP 的超廣角微距鏡，放在一個「方圓天階」的設計之中。前鏡頭則為 32MP，採用打孔屏設計。', '台灣的 X80 僅推出「極夜黑」、「都市藍」兩色（其實都市藍更偏藍綠色一些），也就是說兩款都是玻璃背蓋版本，定價 NT$27,999。即日起至 5 月 31 日止為預購期間，不同的通路預購禮也不盡相同。Vivo 實體體驗店送 B&O Beosound Explorer 藍牙音響；官方商城送 Vivo TWS 2e 真無線藍牙耳機和 NT$2,000 統一超商禮券；Line 官方商城送 Vivo TWS 2e 和 Line Points 10% 回饋；各電商通路則是送 Vivo TWS 2e 和電商購物金 NT$2,000。正式上市則是在 6 月 1 日，各位可以依照偏好的回饋方式，選擇購入的渠道囉。']"
Vivo X80、X80 Pro 想靠「雙芯」上探更高定位,https://chinese.engadget.com//vivo-x80-x80-pro-125612545.html,2022-04-25,"['而在拍攝部分，兩款產品的自拍相機均為 32MP。X80 後置三攝由 50MP 主攝、12MP 超廣角和 12MP 的 50mm 2X 人像相機組成，其中有光學防手震加持的廣角主攝會首發 1/1.49 英寸的 Sony IMX866 RGBW 感光器，另外兩攝則都會使用 IMX663，三顆鏡頭全有蔡司 T* 鍍膜。X80 Pro 的背後設有 50MP 主攝、48MP 超廣角、12MP 50mm 2X 人像和 8MP 的 5X 潛望遠攝，其中主攝端搭載訂製的 1/1.3 英寸 Samsung GNV 感光器，同時配有光學防震。Vivo 的代表技術微雲台此番出現在了 2X 人像端，四攝的鏡頭自然也都有 T* 鍍膜，在此基礎上廠方也引入了玻璃鏡片以降低色散。', '在 X70 系列上加入的蔡司虛化鏡頭包和自然色彩模式不意外也都被 X80 系列繼承，廠方同時還為用戶提供了全新的蔡司 Cinematic 電影虛化功能，力求透過對背景、光斑的調節「讓非專業人士簡單拍出電影風格」。而在 V1+ 的輔助下，新機也將具備在低於 1Lux 亮度環境下的夜景成像能力，之前介紹過的「智慧白加黑減」AI 技術（用於提升亮度準確性）以及 XDR Photo 高動態範圍顯示也都會被加以應用。最後，X80 系列將預載 OriginOS Ocean 系統出廠，和 X Fold、X Note 一樣，它們也能與平板、Windows / Mac 電腦、網頁進行協同互動。', 'Vivo X80 會提供 8+128、8+256、12+256 和 12+512 四檔配置，售價在人民幣 3,699 至 4,899 元之間。X80 Pro 的 8 Gen 1 版可選 8+256、12+256 或 12+512，價格是 5,499、5,999 和 6,699 元。除處理器外其它幾乎一致的天璣 9000 版 Pro 則只有 12+256 和 12+512 型號（還會少一個青色），對應售價為 5,999 和 6,699 元。新機即日起率先在中國大陸開放預售。']"
升級的 Vivo V1+ 自研晶片在增強影像外還能加速顯示,https://chinese.engadget.com//vivo-v1-plus-image-chip-095755468.html,2022-04-20,"['與此同時，V1+ 的應用場景也擴展到了遊戲上。它能為裝置帶來遊戲插幀的功能，助力更多遊戲以 90fps 或 120fps 模式運行，過去常在 Vivo / iQOO 產品上看到的 Pixelworks 顯示晶片日後有望被其取代。而在老本行影像部分，憑藉對降噪演算法、數據吞吐速度（約 8GB/s）和 32MB SRAM 能效的「精細化調優」，V1+ 已經具備在低於 1Lux 亮度環境下的夜景成像能力了。', '藉著公佈 V1+ 的機會，Vivo 也介紹了一些自己在色彩、人像、拍攝輔助等方面取得的改進。首先在色彩上，他們將著力打造「鮮活、明快、有質感」的 Vivo 記憶色體系。並會「結合數十位攝影師的多年經驗」，打造「智慧白加黑減」和「智慧自動白平衡」AI 技術，讓影像亮度準確性和白平衡準確性分別提升 16% 和 12%。此外新的 XDR Photo 高動態範圍顯示技術，能將照片高亮區域的亮度最高提升 350%。在其加持下照片會有更加「明亮通透」的觀感，能呈現給用戶更多的細節。不意外的是，「蔡司自然色彩」亦有加強，新版本的色準提升了約 8.3%，而且還新增了影調精調。', '至於人像的部分，Vivo 接下來會探索 50mm 人像鏡頭和微雲台的組合（應該在 X80 這代上就會看到），並會改善 Biotar、Distagon、Planar、Sonnar 這四款蔡司經典鏡頭的虛化模擬效果。還有一項比較實用的功能，就是「質感人像大合影」。它能利用 AI 識別複雜場景中的人物關係，實現多達 30 人的多人人像增強。最後，為滿足拍攝建築的需求，Vivo 也引入了「地平線照片」模式。它可以透過即時位姿檢測和防震修正補償，讓用戶在拍攝預覽時就能看到矯正後的畫面，幫助其輕鬆拍出「橫平豎直、構圖專業」的作品。', '在 4 月 25 日的 X80 系列發表會上，Vivo 應該還會做進一步的介紹，各位讀者屆時記得關注我們的報導囉。']"
