0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2014 年 5 月
推出日期,約 2014 年 5 月
網絡系統,HSDPA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
操作系統,Android
中央處理器,MTK MT6592 A7 架構八核 1.7GHz CPU
圖像處理器,Mali 450
操作系統及版本,Android 4.2
機身顏色,黑、白
尺寸,149.5 x 77.4 x 8.9 mm
重量,162 gram
操控,輕觸式
電池種類,3000 mAh
可更換電池,不詳
通話時間,-
備用時間,-
RAM 容量,2GB RAM
ROM 容量,8GB ROM
可擴充記憶,microsd
最大支援記憶體,64GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,IPS
螢幕解像度,1280 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,-
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,500 鏡頭
閃光燈,-
短片拍攝,mp4
短片解像度,1920 X1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3/WAV/eAAC+/AC3/FLAC
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,支援
串流播放格式,支援
來電提示,-
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,Bluetooth V4.0 / A2DP
紅外線支援,不支援
流動數據,"HSDPA, HSUPA, UMTS, EDGE"
wifi 功能,Wi-Fi 802.11 a/b/g/n
gps 功能,GPS、AGPS
電腦連線,USB 2.0
視頻輸出,-
