0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2016 年 12 月
推出日期,約 2016 年 12 月
網絡系統,LTE:Band1/Band2/Band3/Band4/Band5/Band7/Band8/Band12/Band17/Band18/Band19/Band20/Band26/Band28； TD-LTE：Band38/39/40/41（100M）； UMTS（WCDMA）：850/900/AWS/1900/2100（Band5/8/4/2/1/6/19）； TD-SCDMA：Band34/39； CDMA2000/1X：BC0（800MHz）； GSM/EDGE：850/900/1800/1900MHz； Sim 2：GSM/EDGE：850/900/1800/1900MHz；CDMA2000/1X：BC0（800MHz）
操作系統,Android
操作介面,Honor Magic Live
中央處理器,Kirin 950 八核 CPU
圖像處理器,Mali T880
操作系統及版本,Android 6.0
機身顏色,黑、白
尺寸,146.1 x 69.9 x 7.8 mm
重量,145 gram
操控,輕觸式
電池種類,2900 mAh
可更換電池,不支援
通話時間,3G 長達 13 小時
備用時間,3G 長達 400 小時
RAM 容量,4GB RAM
ROM 容量,64GB
可擴充記憶,-
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.09 吋
螢幕類別,Super AMOLED
螢幕解像度,2560 X 1440
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1200 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,雙 LED
相機功能,主相機為雙鏡頭
短片拍攝,MP4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3、acc、amr、ogg、m4a、mid、wma、flac、ape、aac、wav
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 4.2
紅外線支援,支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,Wi-Fi (802.11 b/g/n/ac)
gps 功能,GPS/AGPS/Glonass/北斗
電腦連線,USB Type C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
