0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2016 年 1 月
推出日期,約 2016 年 1 月
不同版本,"4GB RAM / 64GB ROM 版：HK$4,580"
價格,"約 HK$3,380更新日期：2016-04-18"
網絡系統,4G FDD LTE：B1(2100MHz)/ B3(1800MHz)/ B4(AWS)/ B7(2600MHz) 4G TD LTE：B38(2600MHz)/ B39(1900MHz)/ B40(2300MHz)/ B41(2500MHz) 3G WCDMA：B1(2100MHz)/B2(1900MHz)/B4(AWS)/B5(850MHz)/B8(900MHz) 3G TD-SCDMA：B34(2010MHz)/B39(1880MHz) 2G GSM：850/900/1800/1900MHz
Sim 咭情況,雙 4G
操作系統,Android
中央處理器,HiSilicon Kirin 950
圖像處理器,Mali-T880 MP4
操作系統及版本,Android
機身顏色,銀、金、灰、啡
尺寸,157.1 x 80.6 x 7.9 mm
重量,185 gram
操控,輕觸式
電池種類,4000 mAh
可更換電池,不支援
通話時間,3G 最長可達 16 小時
備用時間,3G 最長可達 400 小時
RAM 容量,3GB / 4GB
ROM 容量,32GB / 64GB
可擴充記憶,Micro SD
最大支援記憶體,2TB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6 吋
螢幕類別,IPS
螢幕解像度,1920 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1600 萬像素
自動對焦,支援
光學防震,支援
光學變焦,-
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,雙LED
短片拍攝,MP4
短片解像度,1920 X 1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3/eAAC+/WMA/WAV/Flac player
短片播放格式,DivX/XviD/MP4/H.265/WMV player
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Google Play
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V4.2
紅外線支援,不支援
流動數據,LTE、WCDMA、GSM
wifi 功能,Wi-Fi 802.11 a/b/g/n/ac
gps 功能,"with A-GPS, GLONASS, BDS"
電腦連線,usb 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
