0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2015 年 10 月
推出日期,約 2015 年 10 月
價格,"約 HK$4,888更新日期：2015-10-03"
網絡系統,4G FDD LTE：B1(2100MHz)/ B3(1800MHz)/ B4(AWS)/ B7(2600MHz) 4G TD LTE：B38(2600MHz)/ B39(1900MHz)/ B40(2300MHz)/ B41(2500MHz) 3G WCDMA：B1(2100MHz)/B2(1900MHz)/B4(AWS)/B5(850MHz)/B8(900MHz) 3G TD-SCDMA：B34(2010MHz)/B39(1880MHz) 2G GSM：850/900/1800/1900MHz
操作系統,Android
操作介面,EMUI 3.1
中央處理器,Hisilicon Kirin 935 八核 CPU
圖像處理器,Mali-T628 MP4
操作系統及版本,Android 5.1
機身顏色,銀、灰、金
尺寸,149.8 x 75.3 x 7.2 mm
重量,156 gram
操控,輕觸式
電池種類,2700 mAh
可更換電池,不支援
通話時間,約 14 小時
備用時間,約 230 小時
RAM 容量,3GB
ROM 容量,64GB
可擴充記憶,microsd
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,TFT
螢幕解像度,1920 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,雙色 LED
相機功能,支援拍攝光影塗鴉相片
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3, MP4, 3GP, WMA, OGG, AMR, AAC, FLAC, WAV, MIDI, RA"
短片播放格式,"3GP, MP4, WMV, RM, RMVB, AS"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,Bluetooth 4.1
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 b / g / n (2.4GHz)
gps 功能,支援
電腦連線,usb 2.0
視頻輸出,Mirror Cast
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,4G 雙咭雙待，自由切換 SIM 咭槽使用 4G 網絡
