0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2019 年 12 月
推出日期,約 2019 年 12 月
價格,"約 HK$1,988更新日期：2020-01-09"
網絡系統,主卡： 4G TDD LTE：Band 38 / 40 / 41（B41 only for China Mainland） 4G FDD LTE：Band 1 / 3 / 5 / 7 / 8 / 28 3G WCDMA：Band 1 / 5 / 8 2G GSM：850 / 900 / 1800 / 1900 MHz 副卡（僅支援語音）： 4G 網絡制式 FDD / TDD 3G 網絡制式 WCDMA 2G 網絡制式 GSM
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,EMUI 9.1
中央處理器,HUAWEI Kirin 710F 八核心 CPU
圖像處理器,Mali-G51 MP4
操作系統及版本,Android 9
機身顏色,幻夜黑、雀翎藍及天空之境
尺寸,163.1 x 77.2 x 8.8 mm
重量,206 gram
操控,輕觸式
電池種類,4000 mAh
可更換電池,不支援
通話時間,-
備用時間,-
RAM 容量,6GB
ROM 容量,128GB
可擴充記憶,microSD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.59 吋
螢幕類別,LTPS
螢幕解像度,2312 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 4800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,1600 萬像素
閃光燈,LED 閃光燈
相機功能,"主鏡頭： 4,800萬廣角 - f/1.8 800萬超廣角 - f/2.4 200萬像素景深 - f/2.4 自動對焦鏡頭 支持AI拍攝 前置鏡頭： 1,600萬像素 - f/2.2 升降式前置鏡頭"
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"*.mp3, *.mp4, *.3gp, *.ogg, *.amr, *.aac, *.flac, *.wav, *.midi"
短片播放格式,"*.3gp, *.mp4"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Sore
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,藍牙 4.2，BLE
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,"802.11b/g/n, 2.4 GHz"
gps 功能,GPS / Glonass / BeiDou / Galileo
電腦連線,USB Type-C 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
