0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2020 年 3 月
推出日期,約 2020 年 4 月
價格,"約 HK$9,888更新日期：2020-06-11"
網絡系統,"SIM 1 5G NR: n1 / n3 / n28 (TX: 703 - 733 MHz, RX: 758 - 788 MHz) / n38 / n41 (2515 M - 2690 MHz) / n77 / n78 / n79 4G FDD LTE: Bands 1 / 2 / 3 / 4 / 5 / 6 / 7 / 8 / 9 / 12 / 17 / 18 / 19 / 20 / 26 / 28 / 32 4G TDD LTE: Bands 34 / 38 / 39 / 40 / 41 3G WCDMA: Bands 1 / 2 / 4 / 5 / 6 / 8 / 19 2G GSM: Bands 2 / 3 / 5 / 8 SIM 2 4G FDD LTE: Bands 1 / 2 / 3 / 4 / 5 / 6 / 7 / 8 / 9 / 12 / 17 / 18 / 19 / 20 / 26 / 28 4G TDD LTE: Bands 34 / 38 / 39 / 40 / 41 3G WCDMA: Bands 1 / 2 / 4 / 5 / 6 / 8 / 19 2G GSM: Bands 2 / 3 / 5 / 8"
Sim 咭情況,雙咭雙待 + ESIM
操作系統,Android
操作介面,EMUI 10.1
中央處理器,Kirin 990 5G
操作系統及版本,Android 10
機身顏色,黑、白
尺寸,158.2 X 72.6 X 9 mm
重量,226 gram
操控,輕觸式
電池種類,4200 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,512GB ROM
可擴充記憶,NM Card
最大支援記憶體,256GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.58 吋
螢幕類別,OLED
螢幕解像度,2640 x 1200
螢幕備註,90 Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,五鏡頭 5000像素
自動對焦,支援
光學防震,支援
光學變焦,5 X
數碼變焦,-
視像鏡頭,3200 萬像素
閃光燈,支援
短片拍攝,MP4
短片解像度,4K (60 fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"mp3, *.mp4, *.3gp, *.ogg, *.amr, *.aac, *.flac, *.wav, *.midi"
短片播放格式,".3gp, *.mp4"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,AppGallery
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,"Bluetooth5.1, Support BLE, SBC, AAC, LDAC"
紅外線支援,不支援
流動數據,"5G,LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11a/b/g/n/ac/ax
gps 功能,"GPS (L1 + L5 dual band), AGPS, G"
電腦連線,"USB Type-C, USB 3.1 GEN1"
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,IP68 防水
