0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2018 年 11 月
推出日期,約 2018 年 11 月
價格,"約 HK$1,888更新日期：2018-11-09"
網絡系統,"4G TDD LTE: Band 34 / 38 / 39 / 40 / 41 (B41 only for China Mainland) 4G FDD LTE: Band 1 / 2 / 3 / 4 / 5 / 6 / 7 / 8 / 9 / 12 / 17 / 18 / 19 / 20 / 26 / 28 / 32 3G UMTS (WCDMA) / HSPA+ / DC-HSDPA: Band 1 / 2 / 4 / 5 / 6 / 8 / 19 3G TD-SCDMA: B34 / 39 CDMA EV-DO Rev. A: BC0 (800 MHz), only for China Telecom # 2G GSM: 850 / 900 / 1,800 / 1,900 MHz"
操作系統,Android
中央處理器,Kirin 710
圖像處理器,Mali-G72 MP12
操作系統及版本,Android 8.1
機身顏色,黑、紫、白
尺寸,162.4 x 77.1 x 8.05 mm
重量,173 gram
操控,輕觸式
電池種類,4000 mAh
可更換電池,不支援
通話時間,-
備用時間,-
RAM 容量,4GB RAM
ROM 容量,64GB ROM
可擴充記憶,-
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.35 吋
螢幕類別,LTPS
螢幕解像度,2340x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,1600 萬像素 + 200 萬
閃光燈,LED 補光燈
短片拍攝,MP4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3/WAV/eAAC+/FLAC
短片播放格式,MP4/H.264
收音機,支援
串流播放格式,不支援
聲控功能,不支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google PlayStore
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,Bluetooth V4.2 / A2DP /LDAC
紅外線支援,支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,Wi-Fi 802.11 a/b/g/n/ac
gps 功能,"A-GPS, GLONASS, BDS"
電腦連線,Micro-USB
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
