0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2020 年 6 月
推出日期,約 2020 年 6 月
價格,"約 HK$2,888更新日期：2020-08-09"
網絡系統,"5G NR NSA：n1 / 3 / 28A / 38 / 41 / 77 / 78 / 79 4G TDD LTE：Band 34 / 38 / 39 / 40 / 41 4G FDD LTE：Band 1 / 2 / 3 / 4 / 5 / 6 / 7 / 8 / 12 / 17 / 18 / 19 / 20 / 26 / 28 / 66 3G WCDMA：Band 1 / 2 / 4 / 5 / 6 / 8 / 19 3G / 2G CDMA BC0# 2G GSM：850 / 900 / 1,800 / 1,900 MHz"
Sim 咭情況,雙咭雙待 (5G + 4G)
操作系統,Android
操作介面,EMUI10.1.1
中央處理器,HUAWEI Kirin 820 5G
操作系統及版本,Android 10
機身顏色,銀月星輝、綺境森林、仲夏紫
尺寸,162.31 x 75 x 8.58 mm
重量,189 gram
操控,輕觸式
電池種類,"4,000 mAh"
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB
ROM 容量,128GB
可擴充記憶,NM
最大支援記憶體,256GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.5 吋
螢幕類別,LCD
螢幕解像度,2400 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 6400 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,1600 萬像素
閃光燈,LED 閃光燈
相機功能,後置AI四鏡頭 ： 64 MP廣角鏡頭f/1.8+ 8 MP超廣角鏡頭f/2.4+ 2 MP微距鏡頭f/2.4+ 2 MP景深鏡頭f/2.4 - 自動對焦 - 支援 4K影片拍攝 - AIS 防抖震 前置AI鏡頭： 16 MP鏡頭 f/2.0
短片拍攝,MP4
短片解像度,4K
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,*.mp3， *.mp4， *.5gp，*.ogg， *.midi
短片播放格式,*.3gp， *.mp4
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,HUAWEI AppGallery
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,藍牙 5.1 支援BLE / SBC / AAC技術
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 a/b/g/n/ac 2.4 GHz 及 5 GH
gps 功能,GPS， Glonass， BeiDou， Galileo， Q
電腦連線,USB Type-C 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
