0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2014 年 5 月
推出日期,約 2014 年 6 月
價格,"約 HK$3,680更新日期：2014-06-11"
網絡系統,"FDD-LTE 2600(B7), FDD-LTE 1800(B3), GSM1800, FDD-LTE 2100(B1), GSM1900, GSM850, FDD-LTE 800(B20), GSM900"
操作系統,Android
操作介面,Emotion 2.3
中央處理器,Hisilicon Kirin 910T 四核 1.8 Ghz
圖像處理器,Mali 450 GPU
操作系統及版本,Android OS 4.4.2
機身顏色,白色、黑
尺寸,139.8 x 68.8 x 6.5 mm
重量,124 gram
操控,輕觸式
電池種類,鋰電池 (2500 mAh)
可更換電池,不詳
通話時間,14小時
備用時間,404 小時
RAM 容量,2G RAM
ROM 容量,16GB
可擴充記憶,microsd
最大支援記憶體,32G
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5 吋
螢幕類別,IPS
螢幕解像度,1920 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,800 萬像素鏡頭
閃光燈,LED
相機功能,Groufie 團體自拍功能
短片拍攝,-
短片解像度,1080p
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WMA、WAV
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,立體聲 FM 收音機
串流播放格式,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v4.0、A2DP
紅外線支援,不支援
流動數據,LTE、HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,GPS、AGPS
電腦連線,microUSB
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
