0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2020 年 3 月
推出日期,約 2020 年 3 月
價格,"約 HK$2,488更新日期：2020-03-04"
網絡系統,4G TDD LTE: Band 34/38/39/40/41 4G FDD LTE: Band 1/2/3/4/5/7/8/18/19/28 3G TD-SCDMA: Band 34 /39 3G WCDMA: Band 1/2/4/5/6/8/19 3G /2G CDMA BC0# 2G GSM: 850/900/1800/1900MHz
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,EMUI 10.0.1
中央處理器,HUAWEI Kirin 810
操作系統及版本,Android 10
機身顏色,櫻雪晴空、綺境森林以 及幻夜黑
尺寸,159.2 x 76.3 x 8.7 mm
重量,183 gram
操控,輕觸式
電池種類,4200mAh
可更換電池,不詳
通話時間,最長可達 33 小時
備用時間,最長可達 532 小時
RAM 容量,8GB RAM
ROM 容量,128GB
可擴充記憶,NM Card
最大支援記憶體,256GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.4 吋
螢幕類別,LCD
螢幕解像度,2310 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 4800像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,1600 萬像素
閃光燈,支援
相機功能,後置 AI 四鏡頭: - 4800萬像素廣角鏡頭f/1.8 + - 800萬像素超廣角鏡頭f/2.4 + - 200萬像素微距鏡頭f/2.4 + - 200萬像素景深鏡頭f/2.4 - 自動對焦 - 支援 1080p 影片拍攝 - AIS 防抖震 前置 AI 鏡頭: - 1600 萬像素鏡頭 f/2.0 - AI HDR+逆光拍攝
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3/mp4/3gp/ogg/amr/aac/flac/midi
短片播放格式,3gp/mp4
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,AppGallery
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,Bluetooth 5.0
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 b/g/n/a/ac 2.4GHz / 5 GHz
gps 功能,GPS、伽利略衞星定位系統、Glonass、北斗衛星導航系統
電腦連線,USB-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
