0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,-
推出日期,-
網絡系統,SIM card 1 5G NR TDD: N41 / N77 / N78 / N79 4G LTE TDD: B34 / B38 / B39 / B40 / B41 4G LTE FDD: B1 / B2 / B3 / B4 / B5 / B6 / B7 / B8 / B9 / B12 / B17 / B18 / B19 / B20 / B26 / B28 / B32 3G WCDMA: B1 / B2 / B4 / B5 / B6 / B8 / B19; 2G GSM: B2 / B3 / B5 / B8 (850 / 900 / 1800 / 1900 MHz) SIM card 2: 4G LTE TDD: B34 / B38 / B39 / B40 / B41 4G LTE FDD: B1 / B2 / B3 / B4 / B5 / B6 / B7 / B8 / B9 / B12 / B17 / B18 / B19 / B20 / B26 / B28 3G WCDMA: B1 / B2 / B4 / B5 / B6 / B8 / B19 2G GSM: B2 / B3 / B5 / B8 (850 / 900 / 1800 / 1900 MHz)
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,EMUI 9.1.1
中央處理器,Kirin 990
圖像處理器,Mali-G76
操作系統及版本,Android 9
機身顏色,藍
尺寸,146.2 X 161.3 X 11 mm
重量,295 gram
電池種類,4500 mAh (55W 快速充電)
可更換電池,不支援
通話時間,-
備用時間,-
RAM 容量,8GB
ROM 容量,512GB
可擴充記憶,NM
最大支援記憶體,256GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,-
螢幕類別,AMOLED
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 4000 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,利用主相機
閃光燈,LED 閃光燈
短片拍攝,MP4
短片解像度,4K
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Sore
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,"Bluetooth 5.0, BLE, SBC, AAC, aptX, aptX HD, LDAC and HWA Audio"
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,"802.11a/b/g/n/ac, 2.4 GHz and 5"
gps 功能,GPS (L1 + L5 dual band) / AGPS /
電腦連線,USB Type-C 3.1
視頻輸出,-
