0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2016 年 9 月
推出日期,約 2016 年 12 月
價格,"約 HK$2,680更新日期：2018-04-04"
網絡系統,3G WCDMA Band: 1/2/5/6/8/19 4G FDD Band: 1/2/3/5/7/8/18/19/26/28 4G TD Band: 38/39/40/41
Sim 咭情況,雙咭雙待：雙 SIM 卡插槽皆支援 3G WCDMA/ 4G LTE，同一時間僅提供 3G WCDMA 或 4G LTE 的服務 SIM 1: 2G/3G/4G Micro SIM 卡 SIM 2: 2G/3G/4G Nano SIM 卡
操作系統,Android
中央處理器,Snapdragon 625 CPU
圖像處理器,Adreno 506
操作系統及版本,Android 6.0
機身顏色,金、黑、銀
尺寸,151.8 x 75.7 x 7.3 mm
重量,160 gram
操控,輕觸式
電池種類,3340mAh
可更換電池,不支援
通話時間,3G 最長可達 13 小時
備用時間,3G 最長可達 450 小時
RAM 容量,3GB RAM
ROM 容量,32GB ROM
可擴充記憶,Micro SD
最大支援記憶體,256GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,IPS
螢幕解像度,1920 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1600 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,雙 LED
短片拍攝,MP4
短片解像度,4K
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"AAC, AAC+, eAAC+, WMA、FLAC、WAV"
短片播放格式,"MP4,M4V,3GP,3G2,WMV,ASF,AVI,FLV,MKV,WEBM"
收音機,支援
串流播放格式,支援
聲控功能,不支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,"v4.1, A2DP, LE"
紅外線支援,支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,802.11a/b/g/n/ac
gps 功能,GPS/A-GPS/GLONASS/BDSS
電腦連線,USB Type C 3.0
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
