0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2021 年 7 月
推出日期,約 2022 年 1 月
價格,"約 HK$7,988更新日期：2022-01-20"
網絡系統,-
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Snapdragon 888 4G 或 Kirin 9000
圖像處理器,Adreno 660
操作系統及版本,HarmonyOS 2
機身顏色,曜金黑，可可茶金，雪域白
尺寸,158.8 X 72.8 X 8.5 mm
重量,195 gram
操控,輕觸式
電池種類,4360 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,256GB ROM
可擴充記憶,NM
最大支援記憶體,1TB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.6 吋
螢幕類別,OLED
螢幕解像度,2700 x 1228
螢幕備註,120Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,-
像素,四鏡頭 5000 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,3.5 X
數碼變焦,100X
視像鏡頭,1300 萬像素
閃光燈,LED 閃光燈
相機功能,5000 萬像素原色攝像頭（彩色，f/1.8 光圈，OIS 光學防抖） 4000 萬像素原色攝像頭（黑白，f/1.6 光圈） 1300 萬像素超廣角攝像頭（f/2.2 光圈） 6400 萬像素長焦攝像頭（f/3.5 光圈，OIS 光學防抖） *不同拍照模式的照片像素可能有差異，請以實際為準。 後置攝像頭變焦模式 支持3.5 倍光學變焦（3.5 倍變焦為近似值，鏡頭焦段分別為13 mm，23 mm，26 mm，90 mm） 後置攝像頭對焦方式 自動對焦 後置攝像頭照片分辨率 最大可支持8192 x 6144 像素 *不同拍照模式的照片像素可能有差異，請以實際為準。 後置攝像頭攝像分辨率 最大可支持3840 x 2160 像素，支持1080p@960fps 超級慢動作視頻 *不同拍攝模式的視頻像素可能有差異，請以實際為準。 **1080p@960fps 基於AI 插幀算法技術實現。 後置攝像頭拍攝功能 AI 微動瞬間、長焦畫中畫、微電影、音頻變焦、延時攝影、超大廣角、大光圈虛化、雙景錄像、超級夜景、人像模式、專業模式、慢動作、全景模式、黑白藝術、智能濾鏡、水印、文檔矯正、AI 攝影大師、動態照片、4D 預測追焦、笑臉抓拍、聲控拍照、定時拍照 前置攝像頭 1300 萬像素超廣角攝像頭（f/2.4 光圈，自動對焦） *不同拍照模式的照片像素可能有差異，請以實際為準。 前置攝像頭照片分辨率 最大可支持4160 x 3120 像素 *不同拍照模式的照片像素可能有差異，請以實際為準。 前置攝像頭攝像分辨率 最大可支持3840 x 2160 像素，支持1080p@240 fps 慢動作視頻 *不同拍攝模式的視頻像素可能有差異，請以實際為準。 前置攝像頭拍攝功能 自拍慢動作、智能廣角切換、眼部追焦、人像模式、全景模式、趣AR、延時攝影、動態照片、智能濾鏡、水印、笑臉抓拍、自拍鏡像、聲控拍照、定時拍照
短片拍攝,MP4
短片解像度,4K (60fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,HUAWEI AppGallery
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.2 SBC、AAC，LDAC
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 a/b/g/n/ac/ax
gps 功能,支持GPS (L1 + L5 雙頻) / AGPS / GLONASS / 北斗(B1I + B1C + B2a 三頻) / GALILEO (E1 + E5a 雙頻) / QZSS (L1 + L5 雙頻) / NavIC
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,IP68 防水
