0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2018 年 10 月
推出日期,約 2018 年 10 月
價格,"約 HK$4,988更新日期：2019-07-30"
網絡系統,SIM 1: 4G LTE TDD: B34 / B38 / B39 / B40 4G LTE FDD: B1 / B2 / B3 / B4 / B5 / B6 / B7 / B8 / B9 / B12 / B17 / B18 / B19 / B20 / B26 / B28 / B32 3G WCDMA: B1 / B2 / B4 / B5 / B6 (Japan) / B8 / B19 (Japan); 3G TD-SCDMA: B34 / B39 2G GSM: B2 / B3 / B5 / B8 (850 / 900 / 1800 / 1900 MHz) SIM 2: 4G LTE TDD: B34 / B38 / B39 / B40 4G LTE FDD: B1 / B2 / B3 / B4 / B5 / B6 / B7 / B8 / B9 / B12 / B17 / B18 / B19 / B20 / B26 / B28 3G WCDMA: B1 / B2 / B4 / B5 / B6 / B8 / B19 2G GSM: B2 / B3 / B5 / B8 (850 / 900 / 1800 / 1900 MHz)
Sim 咭情況,雙 nano SIM
操作系統,Android
操作介面,EMUI 9.0
中央處理器,Kirin 980
圖像處理器,Mali-G76
操作系統及版本,Android 9.0
機身顏色,藍、黑、幻影銀
尺寸,174.6 X 85.4 X 8.15 mm
重量,232 gram
電池種類,5000 mAh
可更換電池,不支援
通話時間,-
備用時間,-
RAM 容量,6GB
ROM 容量,128GB
可擴充記憶,nano Memory
最大支援記憶體,256GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,7.2 吋
螢幕類別,OLED
螢幕解像度,2244 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 4000 萬像素
自動對焦,支援
光學防震,支援
光學變焦,3 X
數碼變焦,10X
視像鏡頭,2400 萬像素
閃光燈,LED
短片拍攝,MP4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"mp3, mp4, 3gp, ogg, amr, aac, flac, wav, midi"
短片播放格式,"3gp, mp4"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,"Bluetooth 5.0, BLE, SBC, AAC, aptX, aptX HD, LDAC and HWA Audio"
紅外線支援,支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,"802.11 a/b/g/n/ac (wave2), 2.4 G"
gps 功能,GPS (L1 + L5 dual band) / AGPS /
電腦連線,USB type-C 2.1
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
