0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Apple
發表日期,約 2021 年 9 月
推出日期,約 2021 年 9 月
不同版本,"128GB HK$8,499256GB HK$9,299512GB HK$10,9991TB HK$12,699"
價格,"約 HK$8,499更新日期：2021-09-15"
網絡系統,5G NR (頻段 n1、n2、n3、n5、n7、n8、n12、n20、n25、n28、n30、n38、n40、n41、n48、n66、n77、n78、n79) FDD‑LTE (頻段 1、2、3、4、5、7、8、12、13、17、18、19、20、25、26、28、30、32、66) TD‑LTE (頻段 34、38、39、40、41、42、46、48) UMTS/HSPA+/DC-HSDPA (850、900、1700/2100、1900、2100 MHz) GSM/EDGE (850、900、1800、1900 MHz)
Sim 咭情況,雙咭雙待 (雙 5G)
操作系統,iOS
中央處理器,A15
圖像處理器,5 核 GPU
操作系統及版本,IOS15
機身顏色,石墨、金、銀及天峰藍色
尺寸,146.7 X 71.5 X 7.65 mm
重量,203 gram
操控,輕觸式
電池種類,-
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,-
ROM 容量,128GB / 256GB / 512GB/1TB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.1 吋
螢幕類別,OLED
螢幕解像度,2532 x 1170
螢幕備註,120Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 1200 萬像素
自動對焦,支援
光學防震,支援
光學變焦,3 X
數碼變焦,15X
視像鏡頭,1200 萬像素
閃光燈,支援
相機功能,相機 1200 萬像素 Pro 相機系統：長焦距、廣角及超廣角相機 長焦距：ƒ/2.8 光圈 廣角：ƒ/1.5 光圈 廣角：ƒ/1.8 光圈及 120° 視角 3 倍光學變焦放大；2 倍光學變焦縮小；6 倍光學變焦範圍 多達 15 倍數碼變焦 利用 LiDAR 感測器運作的夜間模式人像拍攝 人像模式具備先進的散景效果及景深控制功能 人像燈光具備六款不同效果 (自然光、影樓燈光、輪廓光、舞台燈光、黑白舞台燈光、高色調黑白燈光) 光學影像防震雙相機 (長焦距及廣角) 感應器移動式光學影像防震功能 (廣角) 六鏡片鏡頭 (長焦距及超廣角)；七鏡片鏡頭 (廣角) 原色調閃光燈配備慢速同步模式 全景模式 (高達 6300 萬像素) 藍寶石玻璃鏡頭保護 100% Focus Pixels (廣角) 夜間模式 深度融合 智慧型 HDR 4 攝影風格自訂功能 微距拍攝 Apple ProRAW 寬廣色域相片及原況相片拍攝 鏡頭校正 (超廣角) 先進的紅眼校正功能 相片座標標籤 自動影像防震功能 連環快拍模式 影像拍攝格式：HEIF 及 JPEG 影片攝錄 電影效果模式可拍攝具淺景深效果的影片 (1080p，30 fps) HDR 影片攝錄支援杜比視界，高達 4K (60 fps) 4K 影片攝錄，24 fps、25 fps、30 fps 或 60 fps 1080p HD 影片攝錄，25 fps、30 fps 或 60 fps 720p HD 影片攝錄，30 fps 高達 4K 的 ProRes 影片攝錄，30 fps (128GB 容量的型號為 1080p，30 fps)* 適用於影片攝錄的光學影像防震雙相機 (長焦距及廣角) 適用於影片攝錄的感應器移動式光學影像防震功能 (廣角) 3 倍光學變焦放大；2 倍光學變焦縮小；6 倍光學變焦範圍 多達 9 倍數碼變焦 音訊變焦 原色調閃光燈 閃錄影片 慢動作影片支援 1080p (120 fps 或 240 fps) 配備防震功能的縮時攝影 夜間模式縮時攝影 電影級影片防震功能 (4K、1080p 及 720p) 影片連續自動對焦 攝錄 4K 影片時可拍攝 800 萬像素相片 縮放播放 影片攝錄格式：HEVC 及 H.264 立體聲錄音 原深感測鏡頭 1200 萬像素相機 ƒ/2.2 光圈 人像模式具備先進的散景效果及景深控制功能 人像燈光具備六款不同效果 (自然光、影樓燈光、輪廓光、舞台燈光、黑白舞台燈光、高色調黑白燈光) Animoji 及 Memoji 夜間模式 深度融合 智慧型 HDR 4 攝影風格自訂功能 Apple ProRAW 電影效果模式可拍攝具淺景深效果的影片 (1080p，30 fps) HDR 影片攝錄支援杜比視界，高達 4K (60 fps) 4K 影片攝錄，24 fps、25 fps、30 fps 或 60 fps 1080p HD 影片攝錄，25 fps、30 fps 或 60 fps 高達 4K 的 ProRes 影片攝錄，30 fps (128GB 容量的型號為 1080p，30 fps)* 慢動作影片支援 1080p (120 fps) 配備防震功能的縮時攝影 夜間模式縮時攝影 電影級影片防震功能 (4K、1080p 及 720p) 閃錄影片 寬廣色域相片及原況相片拍攝 鏡頭校正 Retina 閃光燈 自動影像防震功能 連環快拍模式
短片拍攝,MP4
短片解像度,4K (60 fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,App Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.0
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,最高 Wi‑Fi 6 (802.11ax)
gps 功能,(GPS)、GLONASS 、Galileo、QZSS 及北斗衛星導航系統
電腦連線,Lightning
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
備註,IP68 防水、Face ID
