Post Title,Link,Content,Date
['玩了同學的ROG Phone 5s後 有點回不去了'],https://www.mobile01.com/topicdetail.php?f=588&t=6608379,['平常都跟同學一起4排吃雞就很好奇為什麼他一直按不是螢幕的地方後來問他才知道ROG的手機可以設置按鍵叫airtriggers可以透過手機內建的遊戲精靈改鍵位甚至設定成用體感去做出一些操作所以很順手光是開火鍵改到上面兩個airtriggers後就爽感加分到不行後來就被我拿來玩了現在有點回不去XR了背後那顆會發光的敗家之眼 真香~會讓我想買ROG 6 不知道會賣多少??'],2022-06-14
['POCO F4 GT與ROG Phone 5s抉擇'],https://www.mobile01.com/topicdetail.php?f=1558&t=6593459,"['POCO F4 GT的詳細規格已經發佈出來了，售價也已經公布了，5/23以前有甜甜的折兩千早鳥價17999這一次POCO推出的是12GB Ram的版本，主打電競手機，而在電競手機這方面一定就得拿出老大哥ROG phone來做比較了，一樣都拿 12GB Ram的ROG 5s 來做比較，售價來源是手機王提供的22,700，在價錢上無論是有早鳥優惠的POCO都比較便宜處理器方面ROG因為是上世代的產品採用888，而POCO則是使用新世代的8Gen1，在安兔兔跑分上 8Gen1是比888還要厲害22%的(如果跑輸上世代的手機真的不用賣了)肩鍵功能是POCO獨家的，其他家都沒有了算是POCO招牌特色，實際使用上對遊戲是有一定的便利性這一次使用水冷技術強調溫控跟散熱，看01實測遊戲數據還蠻優秀的POCO F4 GT 大概是8 Gen1裡面溫控跟效能處理最好的吧電池容量4700mAH是比Rog的6000mAh還要小的多，但是有120W快充能力彌補電量不足的缺陷講這麼多其實就是在這兩台抉擇，還是會想聽聽大家的意見跟討論，買電競手機大家都比較在意什麼?']",2022-05-18
['ROG Phone 5s特規版 中華電信獨家開賣'],https://www.mobile01.com/topicdetail.php?f=588&t=6523778,['ROG Phone 5s特規版 中華電信獨家開賣一直很想買rog phone單機價居然沒破30000 比之前的rog系列都還便宜等領到年終 想要直接年前換新機(雖然沒有長榮海運多xd)畢竟現在疫情又再升溫 我看我過年宅在家用rog打手遊比較實在現在買還有登錄送遊戲控制器，好像有點爽xd'],2022-01-12
['ROG PHONE 5S 螢幕無法旋轉'],https://www.mobile01.com/topicdetail.php?f=588&t=6493371,['明明螢幕自動旋轉還有各種設定都打開了，但在看YOUTUBE的時候它就是不會自動旋轉，螢幕上有旋轉的按鈕按了也沒用，手機拿橫的晃啊晃的依然不變大螢幕， 今天早上有去手機店，店員也有幫我弄，他弄了一下就可以旋轉了，我也拿過來看確實可以，結果拿回家後... 又不行了... 😶😶😶 想請問各位大大 我該怎麼解決呢？'],2021-11-17
['ROG PHONE 5S觸控問題'],https://www.mobile01.com/topicdetail.php?f=588&t=6452779,['第一次使用ROG的手機，當然是要拿來玩遊戲，上週四拿到，使用了幾天，一直覺得觸控怪怪的，想來問問看有沒有人有相同問題。目前是用原廠附的保護貼，在玩灌籃高手、傳說對決時，常常發生要按2-3下，才有辦法選到我要的東西。一開始是覺得自己手瘸，或是同時多點觸碰導致失效，但這兩款遊戲都有點擊螢幕特效，點下去特效都會跑出來，但就是點不進去我要的選單。幾天下來有觀察到，只要可以上下左右移動(按住螢幕滑動)的頁面，點擊就常常失效，所以研判是螢幕是把我的點擊，誤判成是在滑動，導致有時要按很多下，才會有反應。單手、雙手使用，都有同樣問題。手機用這麼多年，還真的沒遇到過這狀況，以前都是手機太爛，點擊反應很慢，不知道是不是ROG靈敏度太高啦。想來問問，有沒有使用同樣手機的朋友，有遇到相同問題。不知道有沒有什麼設定可以改善此問題，還是說這是手機有什麼不好說的狀況呢......'],2021-09-14
['ROG PHONE 5s 桌面橫向顯示'],https://www.mobile01.com/topicdetail.php?f=588&t=6451989,['請問螢幕自動旋轉有打開開APP都會轉成橫向但回到桌面不會轉橫向要怎麼解決??不知道是不是按到甚麼設定之前桌面首頁還可以轉橫向'],2021-09-13
['Rog Phone 5s預購與到貨集中討論樓'],https://www.mobile01.com/topicdetail.php?f=588&t=6437246,"['禮拜一一開放就預購了', '等待的時間心癢癢，趁現在來閒聊一下購買動機吧～', '因為現在手機遊戲超越電腦遊戲', '而且手遊也玩起來方便很多 平常也都躺在床上玩手遊，幾乎沒在開電腦了', '所以初次進入電競手機的領域', '', '我自己是因為看上ROG跟預購送的遊戲控制器3整合性', '感覺跟一台掌機差不多 才會踏入這個領域']",2021-08-21
